1, 9e-06
2, 9e-06
3, 1e-05
4, 1.5e-05
5, 2e-05
6, 2.3e-05
7, 2.2e-05
8, 2.3e-05
9, 3.2e-05
10, 2.3e-05
11, 2.3e-05
12, 3.5e-05
13, 4.4e-05
14, 3.1e-05
15, 3.7e-05
16, 2.8e-05
17, 2.7e-05
18, 3e-05
19, 2.9e-05
20, 3.3e-05
21, 3e-05
22, 4.3e-05
23, 3e-05
24, 3.3e-05
25, 3.7e-05
26, 3.5e-05
27, 4.4e-05
28, 0.000122
29, 4.3e-05
30, 4.3e-05
31, 5.7e-05
32, 5e-05
33, 4.2e-05
34, 4.1e-05
35, 5e-05
36, 4.9e-05
37, 4.8e-05
38, 4.8e-05
39, 4.4e-05
40, 5.1e-05
41, 5.5e-05
42, 6.2e-05
43, 5.1e-05
44, 5.3e-05
45, 6.4e-05
46, 5.4e-05
47, 6.4e-05
48, 6.3e-05
49, 8.2e-05
50, 6.7e-05
51, 7.4e-05
52, 7.7e-05
53, 6.2e-05
54, 6.5e-05
55, 7.1e-05
56, 6.9e-05
57, 6.8e-05
58, 7.3e-05
59, 7.4e-05
60, 7.3e-05
61, 7.5e-05
62, 8.8e-05
63, 9e-05
64, 8.8e-05
65, 8.2e-05
66, 8.4e-05
67, 9.4e-05
68, 8.4e-05
69, 8.3e-05
70, 8.6e-05
71, 8.7e-05
72, 9e-05
73, 9.3e-05
74, 9.1e-05
75, 9.2e-05
76, 9.4e-05
77, 9.5e-05
78, 0.000105
79, 0.000106
80, 0.00011
81, 0.000107
82, 0.000112
83, 0.000202
84, 0.000109
85, 0.000115
86, 0.000121
87, 0.00012
88, 0.000121
89, 0.000123
90, 0.000129
91, 0.000134
92, 0.000134
93, 0.000135
94, 0.000139
95, 0.000154
96, 0.000152
97, 0.000154
98, 0.000157
99, 0.000145
100, 0.000186
101, 0.00015
102, 0.000153
103, 0.000158
104, 0.00016
105, 0.000164
106, 0.000164
107, 0.000191
108, 0.000225
109, 0.000183
110, 0.000228
111, 0.000184
112, 0.000198
113, 0.000197
114, 0.000223
115, 0.00019
116, 0.000213
117, 0.000218
118, 0.000197
119, 0.000206
120, 0.000201
121, 0.000203
122, 0.000213
123, 0.000297
124, 0.000221
125, 0.000311
126, 0.000242
127, 0.000269
128, 0.000272
129, 0.000315
130, 0.000267
131, 0.000236
132, 0.000303
133, 0.000337
134, 0.000247
135, 0.000362
136, 0.000274
137, 0.000286
138, 0.000272
139, 0.000292
140, 0.000331
141, 0.000258
142, 0.000271
143, 0.000286
144, 0.000284
145, 0.000287
146, 0.000289
147, 0.000304
148, 0.000305
149, 0.000331
150, 0.000408
151, 0.000309
152, 0.000327
153, 0.000354
154, 0.000342
155, 0.000437
156, 0.00032
157, 0.000352
158, 0.00047
159, 0.000401
160, 0.000333
161, 0.000322
162, 0.000455
163, 0.000333
164, 0.000353
165, 0.000357
166, 0.00036
167, 0.000523
168, 0.000352
169, 0.000457
170, 0.000361
171, 0.000516
172, 0.000459
173, 0.000546
174, 0.000431
175, 0.000477
176, 0.000466
177, 0.000393
178, 0.000443
179, 0.000443
180, 0.000402
181, 0.000394
182, 0.000539
183, 0.000459
184, 0.000427
185, 0.000414
186, 0.000415
187, 0.00046
188, 0.00048
189, 0.000576
190, 0.000511
191, 0.000589
192, 0.000566
193, 0.000471
194, 0.000472
195, 0.000459
196, 0.000536
197, 0.00052
198, 0.000489
199, 0.00077
200, 0.000482
201, 0.000613
202, 0.000485
203, 0.00053
204, 0.000536
205, 0.000494
206, 0.000521
207, 0.000535
208, 0.00056
209, 0.000522
210, 0.000532
211, 0.000566
212, 0.000576
213, 0.000563
214, 0.000543
215, 0.000634
216, 0.000747
217, 0.000692
218, 0.000699
219, 0.000584
220, 0.0007
221, 0.000656
222, 0.000573
223, 0.000582
224, 0.000676
225, 0.00063
226, 0.000617
227, 0.000674
228, 0.000605
229, 0.000674
230, 0.000844
231, 0.000711
232, 0.000684
233, 0.000707
234, 0.000706
235, 0.000784
236, 0.000839
237, 0.000863
238, 0.000875
239, 0.000827
240, 0.000678
241, 0.000742
242, 0.000749
243, 0.000843
244, 0.000858
245, 0.000846
246, 0.000878
247, 0.000879
248, 0.000857
249, 0.000763
250, 0.000893
251, 0.000873
252, 0.000914
253, 0.000901
254, 0.000925
255, 0.000929
256, 0.000936
257, 0.000896
258, 0.000979
259, 0.0008
260, 0.001129
261, 0.001075
262, 0.00108
263, 0.001055
264, 0.000857
265, 0.000971
266, 0.000863
267, 0.000982
268, 0.000941
269, 0.00091
270, 0.00087
271, 0.000946
272, 0.001184
273, 0.001134
274, 0.001171
275, 0.001037
276, 0.001191
277, 0.001049
278, 0.0012
279, 0.001122
280, 0.001127
281, 0.001169
282, 0.001148
283, 0.001087
284, 0.001152
285, 0.001244
286, 0.001086
287, 0.001139
288, 0.000975
289, 0.001074
290, 0.001233
291, 0.001243
292, 0.001052
293, 0.001186
294, 0.00127
295, 0.001512
296, 0.001011
297, 0.001258
298, 0.001136
299, 0.001093
300, 0.001119
301, 0.00117
302, 0.001198
303, 0.001152
304, 0.001067
305, 0.001114
306, 0.001214
307, 0.001224
308, 0.001292
309, 0.001122
310, 0.00125
311, 0.00124
312, 0.001377
313, 0.001393
314, 0.001392
315, 0.001246
316, 0.001326
317, 0.001363
318, 0.001418
319, 0.001475
320, 0.001476
321, 0.001179
322, 0.001201
323, 0.001323
324, 0.00128
325, 0.001322
326, 0.00124
327, 0.00125
328, 0.001311
329, 0.001546
330, 0.001241
331, 0.001375
332, 0.001479
333, 0.001288
334, 0.001489
335, 0.001363
336, 0.001344
337, 0.001343
338, 0.001524
339, 0.001539
340, 0.001306
341, 0.001457
342, 0.001479
343, 0.001635
344, 0.001474
345, 0.001562
346, 0.001542
347, 0.00141
348, 0.001386
349, 0.001531
350, 0.001538
351, 0.00162
352, 0.001582
353, 0.00142
354, 0.001576
355, 0.00175
356, 0.001424
357, 0.001583
358, 0.001577
359, 0.00175
360, 0.001801
361, 0.001838
362, 0.001704
363, 0.001518
364, 0.001784
365, 0.001694
366, 0.001512
367, 0.002162
368, 0.001876
369, 0.001814
370, 0.001581
371, 0.002193
372, 0.001942
373, 0.00197
374, 0.001777
375, 0.001775
376, 0.001739
377, 0.001952
378, 0.002011
379, 0.001889
380, 0.001712
381, 0.001638
382, 0.001692
383, 0.002004
384, 0.002062
385, 0.001652
386, 0.001953
387, 0.00196
388, 0.001894
389, 0.002393
390, 0.001756
391, 0.001919
392, 0.002214
393, 0.001717
394, 0.001803
395, 0.001986
396, 0.001918
397, 0.002078
398, 0.001993
399, 0.002028
400, 0.001783
401, 0.002145
402, 0.002122
403, 0.001887
404, 0.001933
405, 0.00195
406, 0.001886
407, 0.002095
408, 0.00185
409, 0.00211
410, 0.002054
411, 0.001894
412, 0.002146
413, 0.001922
414, 0.002252
415, 0.002097
416, 0.002102
417, 0.002205
418, 0.002257
419, 0.002189
420, 0.00206
421, 0.002422
422, 0.002499
423, 0.002132
424, 0.002691
425, 0.002413
426, 0.003029
427, 0.002134
428, 0.002046
429, 0.002443
430, 0.002097
431, 0.002204
432, 0.002733
433, 0.002749
434, 0.002111
435, 0.0022
436, 0.002381
437, 0.002201
438, 0.002117
439, 0.002785
440, 0.00278
441, 0.002311
442, 0.00227
443, 0.002422
444, 0.002241
445, 0.003362
446, 0.002497
447, 0.002394
448, 0.002644
449, 0.002544
450, 0.002647
451, 0.002362
452, 0.002396
453, 0.002346
454, 0.002313
455, 0.002436
456, 0.0028
457, 0.002966
458, 0.002388
459, 0.002648
460, 0.002734
461, 0.002505
462, 0.002739
463, 0.002469
464, 0.002409
465, 0.003143
466, 0.002551
467, 0.003429
468, 0.002657
469, 0.002732
470, 0.003026
471, 0.003008
472, 0.003027
473, 0.003183
474, 0.00269
475, 0.002975
476, 0.002727
477, 0.002974
478, 0.002962
479, 0.002669
480, 0.002929
481, 0.002752
482, 0.002766
483, 0.003555
484, 0.002747
485, 0.002732
486, 0.003701
487, 0.002759
488, 0.002859
489, 0.002987
490, 0.002806
491, 0.003101
492, 0.003602
493, 0.003058
494, 0.003441
495, 0.003274
496, 0.003427
497, 0.00277
498, 0.003062
499, 0.003184
500, 0.002931
501, 0.002974
502, 0.002946
503, 0.00302
504, 0.003013
505, 0.002955
506, 0.003052
507, 0.003029
508, 0.003081
509, 0.003032
510, 0.003087
511, 0.00309
512, 0.003113
513, 0.003139
514, 0.003386
515, 0.003341
516, 0.003182
517, 0.003405
518, 0.003187
519, 0.003766
520, 0.003254
521, 0.003428
522, 0.003602
523, 0.003228
524, 0.003143
525, 0.003174
526, 0.0032
527, 0.003772
528, 0.003707
529, 0.003736
530, 0.003303
531, 0.003452
532, 0.00359
533, 0.003588
