1, 9.4e-05
2, 0.000418
3, 0.000388
4, 0.002527
5, 0.003053
6, 0.004062
7, 0.009881
8, 0.027109
9, 0.081126
10, 0.320801
1, 9.4e-05
2, 0.000176
3, 0.000348
4, 0.000868
5, 0.003217
6, 0.011216
7, 0.020113
8, 0.027165
9, 0.071784
10, 0.267482
11, 1.03953
12, 4.03031
13, 17.9547
1, 2.8e-05
2, 5.3e-05
3, 8.1e-05
4, 0.000207
5, 0.000644
6, 0.002184
7, 0.005915
8, 0.020961
9, 0.072842
10, 0.281771
11, 1.03364
12, 4.03067
13, 17.8671
14, 76.4336
15, 299.897
